,vid,label
321,v_BabyCrawling_g14_c04,3
322,v_BabyCrawling_g15_c01,3
323,v_BabyCrawling_g15_c02,3
324,v_BabyCrawling_g15_c03,3
325,v_BabyCrawling_g15_c04,3
326,v_BabyCrawling_g15_c05,3
327,v_BabyCrawling_g15_c06,3
328,v_BabyCrawling_g16_c01,3
329,v_BabyCrawling_g16_c02,3
330,v_BabyCrawling_g16_c03,3
331,v_BabyCrawling_g16_c04,3
332,v_BabyCrawling_g16_c05,3
333,v_BabyCrawling_g16_c06,3
334,v_BabyCrawling_g17_c01,3
335,v_BabyCrawling_g17_c02,3
336,v_BabyCrawling_g17_c03,3
337,v_BabyCrawling_g17_c04,3
338,v_BabyCrawling_g17_c05,3
339,v_BabyCrawling_g18_c01,3
340,v_BabyCrawling_g18_c02,3
341,v_BabyCrawling_g18_c03,3
342,v_BabyCrawling_g18_c04,3
343,v_BabyCrawling_g18_c05,3
344,v_BabyCrawling_g18_c06,3
345,v_BabyCrawling_g19_c01,3
346,v_BabyCrawling_g19_c02,3
347,v_BabyCrawling_g19_c03,3
348,v_BabyCrawling_g19_c04,3
349,v_BabyCrawling_g19_c05,3
350,v_BabyCrawling_g20_c01,3
351,v_BabyCrawling_g20_c02,3
352,v_BabyCrawling_g20_c03,3
353,v_BabyCrawling_g20_c04,3
354,v_BabyCrawling_g20_c05,3
355,v_BabyCrawling_g20_c06,3
356,v_BabyCrawling_g20_c07,3
357,v_BabyCrawling_g21_c01,3
358,v_BabyCrawling_g21_c02,3
359,v_BabyCrawling_g21_c03,3
360,v_BabyCrawling_g21_c04,3
361,v_BabyCrawling_g22_c01,3
362,v_BabyCrawling_g22_c02,3
363,v_BabyCrawling_g22_c03,3
364,v_BabyCrawling_g22_c04,3
365,v_BabyCrawling_g22_c05,3
366,v_BabyCrawling_g22_c06,3
367,v_BabyCrawling_g22_c07,3
368,v_BabyCrawling_g23_c01,3
369,v_BabyCrawling_g23_c02,3
370,v_BabyCrawling_g23_c03,3
371,v_BabyCrawling_g23_c04,3
372,v_BabyCrawling_g24_c01,3
373,v_BabyCrawling_g24_c02,3
374,v_BabyCrawling_g24_c03,3
375,v_BabyCrawling_g24_c04,3
376,v_BabyCrawling_g24_c05,3
377,v_BabyCrawling_g24_c06,3
378,v_BabyCrawling_g25_c01,3
379,v_BabyCrawling_g25_c02,3
380,v_BabyCrawling_g25_c03,3
381,v_BabyCrawling_g25_c04,3
382,v_BabyCrawling_g25_c05,3
383,v_BabyCrawling_g25_c06,3
384,v_BalanceBeam_g08_c01,4
385,v_BalanceBeam_g08_c02,4
386,v_BalanceBeam_g08_c03,4
387,v_BalanceBeam_g08_c04,4
388,v_BalanceBeam_g09_c01,4
389,v_BalanceBeam_g09_c02,4
390,v_BalanceBeam_g09_c03,4
391,v_BalanceBeam_g09_c04,4
392,v_BalanceBeam_g10_c01,4
393,v_BalanceBeam_g10_c02,4
394,v_BalanceBeam_g10_c03,4
395,v_BalanceBeam_g10_c04,4
396,v_BalanceBeam_g11_c01,4
397,v_BalanceBeam_g11_c02,4
398,v_BalanceBeam_g11_c03,4
399,v_BalanceBeam_g11_c04,4
400,v_BalanceBeam_g12_c01,4
401,v_BalanceBeam_g12_c02,4
402,v_BalanceBeam_g12_c03,4
403,v_BalanceBeam_g12_c04,4
404,v_BalanceBeam_g13_c01,4
405,v_BalanceBeam_g13_c02,4
406,v_BalanceBeam_g13_c03,4
407,v_BalanceBeam_g13_c04,4
408,v_BalanceBeam_g13_c05,4
409,v_BalanceBeam_g14_c01,4
410,v_BalanceBeam_g14_c02,4
411,v_BalanceBeam_g14_c03,4
412,v_BalanceBeam_g14_c04,4
413,v_BalanceBeam_g15_c01,4
414,v_BalanceBeam_g15_c02,4
415,v_BalanceBeam_g15_c03,4
416,v_BalanceBeam_g15_c04,4
417,v_BalanceBeam_g16_c01,4
418,v_BalanceBeam_g16_c02,4
419,v_BalanceBeam_g16_c03,4
420,v_BalanceBeam_g16_c04,4
421,v_BalanceBeam_g17_c01,4
422,v_BalanceBeam_g17_c02,4
423,v_BalanceBeam_g17_c03,4
424,v_BalanceBeam_g17_c04,4
425,v_BalanceBeam_g17_c05,4
426,v_BalanceBeam_g17_c06,4
427,v_BalanceBeam_g18_c01,4
428,v_BalanceBeam_g18_c02,4
429,v_BalanceBeam_g18_c03,4
430,v_BalanceBeam_g18_c04,4
431,v_BalanceBeam_g19_c01,4
432,v_BalanceBeam_g19_c02,4
433,v_BalanceBeam_g19_c03,4
434,v_BalanceBeam_g19_c04,4
435,v_BalanceBeam_g20_c01,4
436,v_BalanceBeam_g20_c02,4
437,v_BalanceBeam_g20_c03,4
438,v_BalanceBeam_g20_c04,4
439,v_BalanceBeam_g21_c01,4
440,v_BalanceBeam_g21_c02,4
441,v_BalanceBeam_g21_c03,4
442,v_BalanceBeam_g21_c04,4
443,v_BalanceBeam_g21_c05,4
444,v_BalanceBeam_g22_c01,4
445,v_BalanceBeam_g22_c02,4
446,v_BalanceBeam_g22_c03,4
447,v_BalanceBeam_g22_c04,4
448,v_BalanceBeam_g23_c01,4
449,v_BalanceBeam_g23_c02,4
450,v_BalanceBeam_g23_c03,4
451,v_BalanceBeam_g23_c04,4
452,v_BalanceBeam_g23_c05,4
453,v_BalanceBeam_g24_c01,4
454,v_BalanceBeam_g24_c02,4
455,v_BalanceBeam_g24_c03,4
456,v_BalanceBeam_g24_c04,4
457,v_BalanceBeam_g25_c01,4
458,v_BalanceBeam_g25_c02,4
459,v_BalanceBeam_g25_c03,4
460,v_BalanceBeam_g25_c04,4
461,v_BandMarching_g08_c01,5
462,v_BandMarching_g08_c02,5
463,v_BandMarching_g08_c03,5
464,v_BandMarching_g08_c04,5
465,v_BandMarching_g08_c05,5
466,v_BandMarching_g08_c06,5
467,v_BandMarching_g08_c07,5
468,v_BandMarching_g09_c01,5
469,v_BandMarching_g09_c02,5
470,v_BandMarching_g09_c03,5
471,v_BandMarching_g09_c04,5
472,v_BandMarching_g09_c05,5
473,v_BandMarching_g09_c06,5
474,v_BandMarching_g09_c07,5
475,v_BandMarching_g10_c01,5
476,v_BandMarching_g10_c02,5
477,v_BandMarching_g10_c03,5
478,v_BandMarching_g10_c04,5
479,v_BandMarching_g10_c05,5
480,v_BandMarching_g10_c06,5
481,v_BandMarching_g10_c07,5
482,v_BandMarching_g11_c01,5
483,v_BandMarching_g11_c02,5
484,v_BandMarching_g11_c03,5
485,v_BandMarching_g11_c04,5
486,v_BandMarching_g11_c05,5
487,v_BandMarching_g11_c06,5
488,v_BandMarching_g11_c07,5
489,v_BandMarching_g12_c01,5
490,v_BandMarching_g12_c02,5
491,v_BandMarching_g12_c03,5
492,v_BandMarching_g12_c04,5
493,v_BandMarching_g12_c05,5
494,v_BandMarching_g12_c06,5
495,v_BandMarching_g13_c01,5
496,v_BandMarching_g13_c02,5
497,v_BandMarching_g13_c03,5
498,v_BandMarching_g13_c04,5
499,v_BandMarching_g13_c05,5
500,v_BandMarching_g14_c01,5
501,v_BandMarching_g14_c02,5
502,v_BandMarching_g14_c03,5
503,v_BandMarching_g14_c04,5
504,v_BandMarching_g14_c05,5
505,v_BandMarching_g14_c06,5
506,v_BandMarching_g15_c01,5
507,v_BandMarching_g15_c02,5
508,v_BandMarching_g15_c03,5
509,v_BandMarching_g15_c04,5
510,v_BandMarching_g15_c05,5
511,v_BandMarching_g15_c06,5
512,v_BandMarching_g15_c07,5
513,v_BandMarching_g16_c01,5
514,v_BandMarching_g16_c02,5
515,v_BandMarching_g16_c03,5
516,v_BandMarching_g16_c04,5
517,v_BandMarching_g16_c05,5
518,v_BandMarching_g16_c06,5
519,v_BandMarching_g16_c07,5
520,v_BandMarching_g17_c01,5
521,v_BandMarching_g17_c02,5
522,v_BandMarching_g17_c03,5
523,v_BandMarching_g17_c04,5
524,v_BandMarching_g18_c01,5
525,v_BandMarching_g18_c02,5
526,v_BandMarching_g18_c03,5
527,v_BandMarching_g18_c04,5
528,v_BandMarching_g18_c05,5
529,v_BandMarching_g18_c06,5
530,v_BandMarching_g19_c01,5
531,v_BandMarching_g19_c02,5
532,v_BandMarching_g19_c03,5
533,v_BandMarching_g19_c04,5
534,v_BandMarching_g19_c05,5
535,v_BandMarching_g19_c06,5
536,v_BandMarching_g19_c07,5
537,v_BandMarching_g20_c01,5
538,v_BandMarching_g20_c02,5
539,v_BandMarching_g20_c03,5
540,v_BandMarching_g20_c04,5
541,v_BandMarching_g20_c05,5
542,v_BandMarching_g20_c06,5
543,v_BandMarching_g21_c01,5
544,v_BandMarching_g21_c02,5
545,v_BandMarching_g21_c03,5
546,v_BandMarching_g21_c04,5
547,v_BandMarching_g21_c05,5
548,v_BandMarching_g21_c06,5
549,v_BandMarching_g22_c01,5
550,v_BandMarching_g22_c02,5
551,v_BandMarching_g22_c03,5
552,v_BandMarching_g22_c04,5
553,v_BandMarching_g22_c05,5
554,v_BandMarching_g23_c01,5
555,v_BandMarching_g23_c02,5
556,v_BandMarching_g23_c03,5
557,v_BandMarching_g23_c04,5
558,v_BandMarching_g23_c05,5
559,v_BandMarching_g23_c06,5
560,v_BandMarching_g24_c01,5
561,v_BandMarching_g24_c02,5
562,v_BandMarching_g24_c03,5
563,v_BandMarching_g24_c04,5
564,v_BandMarching_g24_c05,5
565,v_BandMarching_g24_c06,5
566,v_BandMarching_g25_c01,5
567,v_BandMarching_g25_c02,5
568,v_BandMarching_g25_c03,5
569,v_BandMarching_g25_c04,5
570,v_BandMarching_g25_c05,5
571,v_BandMarching_g25_c06,5
572,v_BandMarching_g25_c07,5
573,v_BaseballPitch_g08_c01,6
574,v_BaseballPitch_g08_c02,6
575,v_BaseballPitch_g08_c03,6
576,v_BaseballPitch_g08_c04,6
577,v_BaseballPitch_g08_c05,6
578,v_BaseballPitch_g08_c06,6
579,v_BaseballPitch_g08_c07,6
580,v_BaseballPitch_g09_c01,6
581,v_BaseballPitch_g09_c02,6
582,v_BaseballPitch_g09_c03,6
583,v_BaseballPitch_g09_c04,6
584,v_BaseballPitch_g09_c05,6
585,v_BaseballPitch_g09_c06,6
586,v_BaseballPitch_g09_c07,6
587,v_BaseballPitch_g10_c01,6
588,v_BaseballPitch_g10_c02,6
589,v_BaseballPitch_g10_c03,6
590,v_BaseballPitch_g10_c04,6
591,v_BaseballPitch_g10_c05,6
592,v_BaseballPitch_g11_c01,6
593,v_BaseballPitch_g11_c02,6
594,v_BaseballPitch_g11_c03,6
595,v_BaseballPitch_g11_c04,6
596,v_BaseballPitch_g11_c05,6
597,v_BaseballPitch_g12_c01,6
598,v_BaseballPitch_g12_c02,6
599,v_BaseballPitch_g12_c03,6
600,v_BaseballPitch_g12_c04,6
601,v_BaseballPitch_g13_c01,6
602,v_BaseballPitch_g13_c02,6
603,v_BaseballPitch_g13_c03,6
604,v_BaseballPitch_g13_c04,6
605,v_BaseballPitch_g13_c05,6
606,v_BaseballPitch_g13_c06,6
607,v_BaseballPitch_g13_c07,6
608,v_BaseballPitch_g14_c01,6
609,v_BaseballPitch_g14_c02,6
610,v_BaseballPitch_g14_c03,6
611,v_BaseballPitch_g14_c04,6
612,v_BaseballPitch_g15_c01,6
613,v_BaseballPitch_g15_c02,6
614,v_BaseballPitch_g15_c03,6
615,v_BaseballPitch_g15_c04,6
616,v_BaseballPitch_g15_c05,6
617,v_BaseballPitch_g15_c06,6
618,v_BaseballPitch_g15_c07,6
619,v_BaseballPitch_g16_c01,6
620,v_BaseballPitch_g16_c02,6
621,v_BaseballPitch_g16_c03,6
622,v_BaseballPitch_g16_c04,6
623,v_BaseballPitch_g16_c05,6
624,v_BaseballPitch_g16_c06,6
625,v_BaseballPitch_g17_c01,6
626,v_BaseballPitch_g17_c02,6
627,v_BaseballPitch_g17_c03,6
628,v_BaseballPitch_g17_c04,6
629,v_BaseballPitch_g17_c05,6
630,v_BaseballPitch_g17_c06,6
631,v_BaseballPitch_g17_c07,6
632,v_BaseballPitch_g18_c01,6
633,v_BaseballPitch_g18_c02,6
634,v_BaseballPitch_g18_c03,6
635,v_BaseballPitch_g18_c04,6
636,v_BaseballPitch_g18_c05,6
637,v_BaseballPitch_g18_c06,6
638,v_BaseballPitch_g18_c07,6
639,v_BaseballPitch_g19_c01,6
640,v_BaseballPitch_g19_c02,6
641,v_BaseballPitch_g19_c03,6
642,v_BaseballPitch_g19_c04,6
643,v_BaseballPitch_g19_c05,6
644,v_BaseballPitch_g20_c01,6
645,v_BaseballPitch_g20_c02,6
646,v_BaseballPitch_g20_c03,6
647,v_BaseballPitch_g20_c04,6
648,v_BaseballPitch_g21_c01,6
649,v_BaseballPitch_g21_c02,6
650,v_BaseballPitch_g21_c03,6
651,v_BaseballPitch_g21_c04,6
652,v_BaseballPitch_g22_c01,6
653,v_BaseballPitch_g22_c02,6
654,v_BaseballPitch_g22_c03,6
655,v_BaseballPitch_g22_c04,6
656,v_BaseballPitch_g22_c05,6
657,v_BaseballPitch_g22_c06,6
658,v_BaseballPitch_g22_c07,6
659,v_BaseballPitch_g23_c01,6
660,v_BaseballPitch_g23_c02,6
661,v_BaseballPitch_g23_c03,6
662,v_BaseballPitch_g23_c04,6
663,v_BaseballPitch_g23_c05,6
664,v_BaseballPitch_g23_c06,6
665,v_BaseballPitch_g23_c07,6
666,v_BaseballPitch_g24_c01,6
667,v_BaseballPitch_g24_c02,6
668,v_BaseballPitch_g24_c03,6
669,v_BaseballPitch_g24_c04,6
670,v_BaseballPitch_g24_c05,6
671,v_BaseballPitch_g24_c06,6
672,v_BaseballPitch_g24_c07,6
673,v_BaseballPitch_g25_c01,6
674,v_BaseballPitch_g25_c02,6
675,v_BaseballPitch_g25_c03,6
676,v_BaseballPitch_g25_c04,6
677,v_BaseballPitch_g25_c05,6
678,v_BaseballPitch_g25_c06,6
679,v_BaseballPitch_g25_c07,6
680,v_Basketball_g08_c01,7
681,v_Basketball_g08_c02,7
682,v_Basketball_g08_c03,7
683,v_Basketball_g08_c04,7
684,v_Basketball_g09_c01,7
685,v_Basketball_g09_c02,7
686,v_Basketball_g09_c03,7
687,v_Basketball_g09_c04,7
688,v_Basketball_g09_c05,7
689,v_Basketball_g10_c01,7
690,v_Basketball_g10_c02,7
691,v_Basketball_g10_c03,7
692,v_Basketball_g10_c04,7
693,v_Basketball_g10_c05,7
694,v_Basketball_g11_c01,7
695,v_Basketball_g11_c02,7
696,v_Basketball_g11_c03,7
697,v_Basketball_g11_c04,7
698,v_Basketball_g11_c05,7
699,v_Basketball_g12_c01,7
700,v_Basketball_g12_c02,7
701,v_Basketball_g12_c03,7
702,v_Basketball_g12_c04,7
703,v_Basketball_g12_c05,7
704,v_Basketball_g13_c01,7
705,v_Basketball_g13_c02,7
706,v_Basketball_g13_c03,7
707,v_Basketball_g13_c04,7
708,v_Basketball_g14_c01,7
709,v_Basketball_g14_c02,7
710,v_Basketball_g14_c03,7
